opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,account_missing,is_closed,sales_cycle_days
72HZ4LDT,Garret Kinder,MG Advanced,Ganjaflex,Won,2017-03-26,2017-04-02,2940,FALSE,TRUE,7
4X3LNCWH,Hayden Neloms,MG Special,Doncon,Won,2017-03-26,2017-04-04,49,FALSE,TRUE,9
F481S8G3,Kami Bicknell,GTX Basic,J-Texon,Won,2017-03-26,2017-05-22,545,FALSE,TRUE,57
677XNEFB,Markita Hansen,MG Special,Y-corporation,Won,2017-03-26,2017-06-18,58,FALSE,TRUE,84
A3D8MRDX,Niesha Huffines,GTX Pro,Dontechi,Won,2017-03-26,2017-05-12,4280,FALSE,TRUE,47
YE6R6I1K,Reed Clapper,MG Advanced,Umbrella Corporation,Won,2017-03-26,2017-05-29,2880,FALSE,TRUE,64
JXUXBANJ,Rosalina Dieter,GTK 500,Y-corporation,Won,2017-03-26,2017-04-05,25288,FALSE,TRUE,10
GOIVV4OG,Cecily Lampkin,MG Advanced,Zumgoity,Won,2017-03-27,2017-05-29,3267,FALSE,TRUE,63
CJOU1RYX,Daniell Hammack,GTX Plus Pro,Betasoloin,Won,2017-03-27,2017-06-09,5182,FALSE,TRUE,74
2QQD7411,James Ascencio,GTX Basic,Y-corporation,Won,2017-03-27,2017-05-25,540,FALSE,TRUE,59
XR57MBVC,James Ascencio,MG Advanced,Finjob,Won,2017-03-27,2017-05-01,3492,FALSE,TRUE,35
8BY9YRL9,Jonathan Berthelot,GTX Plus Pro,dambase,Won,2017-03-27,2017-06-26,5991,FALSE,TRUE,91
CVPH0J04,Markita Hansen,GTX Pro,Sunnamplex,Won,2017-03-27,2017-06-26,4968,FALSE,TRUE,91
H8CLNRM2,Maureen Marcano,GTX Pro,Konex,Won,2017-03-27,2017-05-26,5006,FALSE,TRUE,60
B85LVFR1,Reed Clapper,GTX Pro,Mathtouch,Won,2017-03-27,2017-04-05,5363,FALSE,TRUE,9
U8XA7JCO,Versie Hillebrand,MG Special,dambase,Won,2017-03-27,2017-06-28,49,FALSE,TRUE,93
AV4ZPXE3,Zane Levy,MG Advanced,Doncon,Won,2017-03-27,2017-04-03,4253,FALSE,TRUE,7
RO6QLRCX,Cassey Cress,GTX Basic,Plussunin,Won,2017-03-28,2017-05-30,422,FALSE,TRUE,63
SKTAI2GS,Cecily Lampkin,GTX Plus Basic,Codehow,Won,2017-03-28,2017-04-08,1056,FALSE,TRUE,11
3O7PIS8O,Darcel Schlecht,MG Advanced,Warephase,Won,2017-03-28,2017-04-09,3665,FALSE,TRUE,12
FAV4HHP4,Donn Cantrell,GTX Pro,Donquadtech,Won,2017-03-28,2017-06-03,4329,FALSE,TRUE,67
C334XDK8,Hayden Neloms,MG Special,Goodsilron,Won,2017-03-28,2017-04-08,58,FALSE,TRUE,11
R707GGNA,James Ascencio,GTX Plus Pro,Y-corporation,Won,2017-03-28,2017-06-26,7356,FALSE,TRUE,90
EP81D4IN,James Ascencio,GTX Pro,Fasehatice,Won,2017-03-28,2017-06-25,4066,FALSE,TRUE,89
UWZ7DFKY,Lajuana Vencill,MG Special,Condax,Won,2017-03-28,2017-06-06,55,FALSE,TRUE,70
7SH51ME1,Markita Hansen,MG Advanced,Zoomit,Won,2017-03-28,2017-06-27,3738,FALSE,TRUE,91
C2WEF4XH,Maureen Marcano,GTX Plus Basic,Y-corporation,Won,2017-03-28,2017-05-15,888,FALSE,TRUE,48
5G645WYV,Moses Frase,GTX Plus Pro,Bioholding,Won,2017-03-28,2017-04-07,5447,FALSE,TRUE,10
5M3Z5DS4,Niesha Huffines,GTX Plus Pro,Globex Corporation,Won,2017-03-28,2017-04-05,5972,FALSE,TRUE,8
CR20TBUT,Rosalina Dieter,GTX Pro,Cheers,Won,2017-03-28,2017-04-02,4855,FALSE,TRUE,5
M5E8U8HP,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,2017-03-28,2017-05-29,3395,FALSE,TRUE,62
9S7VQ79A,Zane Levy,GTX Plus Basic,Goodsilron,Won,2017-03-28,2017-03-30,1084,FALSE,TRUE,2
1MQFYGEE,Cecily Lampkin,MG Advanced,Inity,Won,2017-03-29,2017-06-03,3670,FALSE,TRUE,66
DLZYL69K,Daniell Hammack,GTX Plus Pro,Gekko & Co,Won,2017-03-29,2017-06-02,5304,FALSE,TRUE,65
FRIVBOOA,Darcel Schlecht,GTX Pro,Conecom,Won,2017-03-29,2017-06-16,3844,FALSE,TRUE,79
7ASDRLM5,Donn Cantrell,GTX Basic,Acme Corporation,Won,2017-03-29,2017-05-11,549,FALSE,TRUE,43
CCVCBR83,Jonathan Berthelot,GTX Basic,Hottechi,Won,2017-03-29,2017-04-05,553,FALSE,TRUE,7
ASL3FJZP,Kami Bicknell,MG Advanced,Faxquote,Won,2017-03-29,2017-04-07,3523,FALSE,TRUE,9
8IJOC37Z,Kary Hendrixson,GTX Basic,Hottechi,Won,2017-03-29,2017-06-28,424,FALSE,TRUE,91
28BIO7F9,Marty Freudenburg,GTX Basic,Konmatfix,Won,2017-03-29,2017-06-02,490,FALSE,TRUE,65
9ZDFLOKA,Maureen Marcano,MG Special,Green-Plus,Won,2017-03-29,2017-04-07,48,FALSE,TRUE,9
8FXUNDUS,Moses Frase,MG Advanced,Hottechi,Won,2017-03-29,2017-05-26,3982,FALSE,TRUE,58
181X64EU,Vicki Laflamme,GTX Plus Basic,Goodsilron,Won,2017-03-29,2017-04-09,1176,FALSE,TRUE,11
5RUF6451,Wilburn Farren,GTX Basic,Kinnamplus,Won,2017-03-29,2017-04-04,589,FALSE,TRUE,6
DF19VWL4,Cassey Cress,GTX Pro,The New York Inquirer,Won,2017-03-30,2017-04-06,4276,FALSE,TRUE,7
ZIZXHX09,Cassey Cress,MG Advanced,Silis,Won,2017-03-30,2017-04-07,3390,FALSE,TRUE,8
JPJ3A9T8,Cecily Lampkin,GTX Basic,Dontechi,Won,2017-03-30,2017-05-19,541,FALSE,TRUE,50
1A86ZD0B,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2017-03-30,2017-06-26,5189,FALSE,TRUE,88
OFQCCQ6I,Daniell Hammack,GTX Plus Pro,Xx-zobam,Won,2017-03-30,2017-06-23,6920,FALSE,TRUE,85
HMKFBTYR,Darcel Schlecht,GTX Basic,Bioholding,Won,2017-03-30,2017-06-20,600,FALSE,TRUE,82
OUR875IK,Donn Cantrell,GTX Basic,Xx-zobam,Won,2017-03-30,2017-04-06,564,FALSE,TRUE,7
1OUHMFJV,Garret Kinder,GTX Plus Basic,Zathunicon,Won,2017-03-30,2017-05-31,1037,FALSE,TRUE,62
GMNQUFQZ,Kami Bicknell,GTX Basic,Hottechi,Won,2017-03-30,2017-04-01,500,FALSE,TRUE,2
YWF7W7H8,Lajuana Vencill,GTX Plus Pro,Hottechi,Won,2017-03-30,2017-04-07,5728,FALSE,TRUE,8
N55VF08D,Moses Frase,MG Special,Finhigh,Won,2017-03-30,2017-05-20,54,FALSE,TRUE,51
265SZR01,Rosalina Dieter,GTX Basic,Xx-holding,Won,2017-03-30,2017-06-19,501,FALSE,TRUE,81
NKO2JRRS,Rosie Papadopoulos,GTX Plus Pro,Umbrella Corporation,Won,2017-03-30,2017-04-08,6155,FALSE,TRUE,9
WW3NDCO2,Rosie Papadopoulos,GTX Plus Pro,Zathunicon,Won,2017-03-30,2017-04-08,4668,FALSE,TRUE,9
DGPI60HG,Versie Hillebrand,GTX Plus Pro,Zumgoity,Won,2017-03-30,2017-06-09,5017,FALSE,TRUE,71
06DUY829,Versie Hillebrand,MG Special,Ron-tech,Won,2017-03-30,2017-04-08,59,FALSE,TRUE,9
PLM5WEY4,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-03-30,2017-04-06,3316,FALSE,TRUE,7
EWQVZB85,Zane Levy,GTX Plus Pro,Plexzap,Won,2017-03-30,2017-04-10,6227,FALSE,TRUE,11
99AAJPQN,Anna Snelling,MG Special,Condax,Won,2017-03-31,2017-06-15,58,FALSE,TRUE,76
JW2FHT1G,Anna Snelling,MG Advanced,dambase,Won,2017-03-31,2017-04-08,3626,FALSE,TRUE,8
08KE6ZQN,Boris Faz,MG Advanced,Vehement Capital Partners,Won,2017-03-31,2017-04-01,2819,FALSE,TRUE,1
OZDJFUHH,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2017-03-31,2017-04-09,901,FALSE,TRUE,9
BUPUP2TV,Hayden Neloms,MG Advanced,Doncon,Won,2017-03-31,2017-06-04,3438,FALSE,TRUE,65
HTQO5XIW,James Ascencio,GTX Basic,Faxquote,Won,2017-03-31,2017-04-08,589,FALSE,TRUE,8
W7F056RK,Kami Bicknell,GTX Pro,Sunnamplex,Won,2017-03-31,2017-04-01,5073,FALSE,TRUE,1
YAKIMBKC,Kary Hendrixson,GTX Basic,Konex,Won,2017-03-31,2017-04-02,609,FALSE,TRUE,2
FHU2WQ2K,Kary Hendrixson,MG Special,Goodsilron,Won,2017-03-31,2017-04-01,55,FALSE,TRUE,1
0XIPT9AX,Maureen Marcano,GTX Plus Pro,Condax,Won,2017-03-31,2017-04-10,5637,FALSE,TRUE,10
UURLD9W8,Maureen Marcano,GTX Plus Pro,Plexzap,Won,2017-03-31,2017-04-11,5793,FALSE,TRUE,11
6YEF304L,Rosalina Dieter,GTX Basic,Hottechi,Won,2017-03-31,2017-04-07,520,FALSE,TRUE,7
6AALZVSE,Rosalina Dieter,MG Advanced,Finjob,Won,2017-03-31,2017-04-02,4080,FALSE,TRUE,2
JF9CTPPZ,Versie Hillebrand,GTX Basic,Inity,Won,2017-03-31,2017-06-30,526,FALSE,TRUE,91
LAH7932Y,Versie Hillebrand,MG Special,Scottech,Won,2017-03-31,2017-05-17,57,FALSE,TRUE,47
ZT6XPQR0,Vicki Laflamme,MG Special,Y-corporation,Won,2017-03-31,2017-06-28,54,FALSE,TRUE,89
MUHI7FIM,Vicki Laflamme,MG Advanced,Sunnamplex,Won,2017-03-31,2017-04-12,3367,FALSE,TRUE,12
1WSLRC69,Zane Levy,GTX Basic,Dalttechnology,Won,2017-03-31,2017-04-06,430,FALSE,TRUE,6
ZZJ4I52J,Anna Snelling,GTX Basic,Hottechi,Won,2017-04-01,2017-05-05,518,FALSE,TRUE,34
T4NRIY5R,Darcel Schlecht,GTX Plus Pro,Bioholding,Won,2017-04-01,2017-04-08,5798,FALSE,TRUE,7
5PA21ZHE,Darcel Schlecht,GTX Pro,Betatech,Won,2017-04-01,2017-04-10,4685,FALSE,TRUE,9
MCR8YCCY,Darcel Schlecht,MG Advanced,Genco Pura Olive Oil Company,Won,2017-04-01,2017-06-17,3228,FALSE,TRUE,77
8INCUUGJ,Elease Gluck,GTX Basic,Plexzap,Won,2017-04-01,2017-06-22,452,FALSE,TRUE,82
JFB4WY8C,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-04-01,2017-04-08,565,FALSE,TRUE,7
BP7JRV1O,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,2017-04-01,2017-06-05,1184,FALSE,TRUE,65
OREPAY0O,Kami Bicknell,GTX Plus Basic,Hatfan,Won,2017-04-01,2017-06-22,1150,FALSE,TRUE,82
XBSZ29VJ,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-04-01,2017-05-24,1110,FALSE,TRUE,53
VZS17M7X,Markita Hansen,MG Advanced,J-Texon,Won,2017-04-01,2017-04-06,3817,FALSE,TRUE,5
26XU4887,Niesha Huffines,GTX Basic,Hottechi,Won,2017-04-01,2017-04-10,531,FALSE,TRUE,9
LGTIXQ46,Rosalina Dieter,MG Special,Blackzim,Won,2017-04-01,2017-04-07,51,FALSE,TRUE,6
KJBYGG1S,Rosie Papadopoulos,GTX Pro,Mathtouch,Won,2017-04-01,2017-05-12,5106,FALSE,TRUE,41
B6UWHOD4,Versie Hillebrand,MG Special,Stanredtax,Won,2017-04-01,2017-04-02,60,FALSE,TRUE,1
RH805ELL,Zane Levy,GTX Pro,Hatfan,Won,2017-04-01,2017-06-29,5079,FALSE,TRUE,89
7RI58VF7,Anna Snelling,GTX Basic,Streethex,Won,2017-04-02,2017-06-20,460,FALSE,TRUE,79
H00Y9555,Cecily Lampkin,MG Advanced,Domzoom,Won,2017-04-02,2017-04-10,3343,FALSE,TRUE,8
RJYMI03Q,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,2017-04-02,2017-05-28,5125,FALSE,TRUE,56
5PJJCTJ9,Darcel Schlecht,MG Advanced,Bioholding,Won,2017-04-02,2017-04-11,3263,FALSE,TRUE,9
J60KKQ4B,Elease Gluck,GTX Plus Basic,Fasehatice,Won,2017-04-02,2017-04-08,976,FALSE,TRUE,6
X2QRD0DC,Garret Kinder,GTX Pro,Plussunin,Won,2017-04-02,2017-04-09,4746,FALSE,TRUE,7
6RQCLF28,Gladys Colclough,GTX Basic,Codehow,Won,2017-04-02,2017-04-11,507,FALSE,TRUE,9
HO6M5P37,James Ascencio,GTX Pro,Fasehatice,Won,2017-04-02,2017-04-09,5693,FALSE,TRUE,7
OV08QE7X,Kary Hendrixson,GTX Basic,Cheers,Won,2017-04-02,2017-04-10,488,FALSE,TRUE,8
WJLJIWYS,Kary Hendrixson,GTX Basic,Rantouch,Won,2017-04-02,2017-05-20,605,FALSE,TRUE,48
GJQXUDI3,Marty Freudenburg,GTX Plus Basic,Funholding,Won,2017-04-02,2017-04-11,949,FALSE,TRUE,9
OOGOZGGV,Maureen Marcano,GTX Plus Basic,Faxquote,Won,2017-04-02,2017-04-04,882,FALSE,TRUE,2
C9XJ9KHD,Maureen Marcano,GTX Plus Basic,Goodsilron,Won,2017-04-02,2017-06-22,1096,FALSE,TRUE,81
AKT5EF0X,Reed Clapper,GTX Basic,Donware,Won,2017-04-02,2017-08-04,572,FALSE,TRUE,124
V7YVW4U0,Rosie Papadopoulos,GTX Pro,Kinnamplus,Won,2017-04-02,2017-04-12,3731,FALSE,TRUE,10
QWLH0WD8,Zane Levy,GTX Plus Basic,Hottechi,Won,2017-04-02,2017-06-13,1214,FALSE,TRUE,72
JZTX4MXK,Zane Levy,GTX Pro,Sunnamplex,Won,2017-04-02,2017-04-03,4444,FALSE,TRUE,1
4AHNCJ2Y,Anna Snelling,GTX Basic,Rangreen,Won,2017-04-03,2017-06-27,524,FALSE,TRUE,85
JK75NQBD,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,2017-04-03,2017-05-20,997,FALSE,TRUE,47
U1BDEL90,Corliss Cosme,MG Advanced,Betasoloin,Won,2017-04-03,2017-04-10,2794,FALSE,TRUE,7
A9C9YCSN,Darcel Schlecht,MG Special,Rangreen,Won,2017-04-03,2017-04-09,53,FALSE,TRUE,6
524GC3WL,Darcel Schlecht,MG Advanced,Globex Corporation,Won,2017-04-03,2017-04-13,3141,FALSE,TRUE,10
FH4VP5CL,Donn Cantrell,GTX Plus Basic,Bioplex,Won,2017-04-03,2017-06-26,1109,FALSE,TRUE,84
K9MMOXUC,Donn Cantrell,GTX Plus Pro,Iselectrics,Won,2017-04-03,2017-04-14,5691,FALSE,TRUE,11
LV5SEMZQ,Elease Gluck,MG Special,Nam-zim,Won,2017-04-03,2017-04-07,52,FALSE,TRUE,4
JXS3KFKM,Gladys Colclough,GTX Basic,Betatech,Won,2017-04-03,2017-04-05,532,FALSE,TRUE,2
QODSAVWU,Gladys Colclough,GTX Pro,Isdom,Won,2017-04-03,2017-04-04,5615,FALSE,TRUE,1
YTL8VNGT,Kami Bicknell,GTX Basic,J-Texon,Won,2017-04-03,2017-04-12,565,FALSE,TRUE,9
5UE0TE1R,Reed Clapper,GTX Pro,Yearin,Won,2017-04-03,2017-04-14,3991,FALSE,TRUE,11
RFNRVNXJ,Rosie Papadopoulos,GTX Pro,Kinnamplus,Won,2017-04-03,2017-05-20,5763,FALSE,TRUE,47
VNCFE4LQ,Vicki Laflamme,GTX Basic,J-Texon,Won,2017-04-03,2017-04-15,456,FALSE,TRUE,12
VIV0OXU6,Anna Snelling,GTX Basic,Domzoom,Won,2017-04-04,2017-04-11,582,FALSE,TRUE,7
KVF0HK8S,Anna Snelling,MG Special,Domzoom,Won,2017-04-04,2017-04-12,59,FALSE,TRUE,8
JLT2LLR3,Boris Faz,MG Advanced,Donquadtech,Won,2017-04-04,2017-04-09,3259,FALSE,TRUE,5
Z50GQV8I,Corliss Cosme,GTX Basic,Vehement Capital Partners,Won,2017-04-04,2017-04-11,593,FALSE,TRUE,7
O2CPAAF0,Corliss Cosme,GTX Pro,Plussunin,Won,2017-04-04,2017-06-26,5197,FALSE,TRUE,83
Y9XOOWHS,Darcel Schlecht,MG Advanced,Finhigh,Won,2017-04-04,2017-06-18,3031,FALSE,TRUE,75
EFO8XWXE,Donn Cantrell,GTX Pro,Zencorporation,Won,2017-04-04,2017-05-25,5244,FALSE,TRUE,51
HYCELUAD,Garret Kinder,GTX Plus Pro,Ontomedia,Won,2017-04-04,2017-06-20,5946,FALSE,TRUE,77
LUT9KYJA,James Ascencio,GTX Pro,Singletechno,Won,2017-04-04,2017-06-06,4335,FALSE,TRUE,63
ILYP3YGW,Jonathan Berthelot,GTX Pro,Konmatfix,Won,2017-04-04,2017-04-06,5063,FALSE,TRUE,2
0XC4DR3F,Jonathan Berthelot,GTX Pro,Streethex,Won,2017-04-04,2017-04-10,5032,FALSE,TRUE,6
3ZM8BJQO,Kami Bicknell,GTX Pro,Labdrill,Won,2017-04-04,2017-05-31,4398,FALSE,TRUE,57
AM5J5QPK,Kami Bicknell,GTX Pro,Scotfind,Won,2017-04-04,2017-04-06,4449,FALSE,TRUE,2
4YH4JR1Q,Lajuana Vencill,MG Special,Funholding,Won,2017-04-04,2017-05-31,50,FALSE,TRUE,57
NUA0OE6Z,Markita Hansen,GTX Basic,Goodsilron,Won,2017-04-04,2017-06-03,605,FALSE,TRUE,60
GDOHDB6U,Markita Hansen,MG Special,Scotfind,Won,2017-04-04,2017-04-08,57,FALSE,TRUE,4
I58DG1XE,Markita Hansen,MG Advanced,Cheers,Won,2017-04-04,2017-06-10,2882,FALSE,TRUE,67
YA3O04NX,Marty Freudenburg,MG Advanced,Gogozoom,Won,2017-04-04,2017-06-05,3011,FALSE,TRUE,62
C2X9D7JO,Maureen Marcano,GTX Plus Basic,Rantouch,Won,2017-04-04,2017-04-11,1181,FALSE,TRUE,7
SBLP2LJB,Niesha Huffines,GTX Plus Basic,Betatech,Won,2017-04-04,2017-06-11,1067,FALSE,TRUE,68
64KS4KGN,Versie Hillebrand,MG Special,Isdom,Won,2017-04-04,2017-04-06,54,FALSE,TRUE,2
637HKAFD,Zane Levy,GTX Basic,Plexzap,Won,2017-04-04,2017-06-29,564,FALSE,TRUE,86
FB1AO8SL,Anna Snelling,MG Special,Betatech,Won,2017-04-05,2017-04-14,57,FALSE,TRUE,9
79LGX9EX,Cassey Cress,GTX Pro,Yearin,Won,2017-04-05,2017-06-30,5558,FALSE,TRUE,86
E6WG7J0I,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,2017-04-05,2017-04-10,1083,FALSE,TRUE,5
37FL55S0,Darcel Schlecht,GTX Pro,Treequote,Won,2017-04-05,2017-04-06,5647,FALSE,TRUE,1
5QSU8PQU,Donn Cantrell,GTX Pro,Silis,Won,2017-04-05,2017-06-19,4648,FALSE,TRUE,75
N58V2ML8,Donn Cantrell,MG Special,Plussunin,Won,2017-04-05,2017-04-14,50,FALSE,TRUE,9
0000I7AO,Jonathan Berthelot,GTX Basic,Rangreen,Won,2017-04-05,2017-05-12,505,FALSE,TRUE,37
P9SDPJJO,Kary Hendrixson,GTX Basic,Green-Plus,Won,2017-04-05,2017-04-06,450,FALSE,TRUE,1
NW6OPA4M,Kary Hendrixson,GTX Plus Pro,Blackzim,Won,2017-04-05,2017-05-21,4983,FALSE,TRUE,46
ZZQB2NPD,Lajuana Vencill,GTX Plus Basic,Ron-tech,Won,2017-04-05,2017-06-19,1140,FALSE,TRUE,75
4XGA0K6N,Markita Hansen,MG Advanced,J-Texon,Won,2017-04-05,2017-06-22,3188,FALSE,TRUE,78
UIFIWKNI,Reed Clapper,GTX Plus Basic,Xx-zobam,Won,2017-04-05,2017-08-02,1091,FALSE,TRUE,119
MBGVOGCY,Reed Clapper,GTX Plus Pro,Bioplex,Won,2017-04-05,2017-04-12,5095,FALSE,TRUE,7
2WQ5FUPR,Reed Clapper,MG Special,Condax,Won,2017-04-05,2017-08-02,51,FALSE,TRUE,119
DA6LGJ66,Rosalina Dieter,MG Special,Green-Plus,Won,2017-04-05,2017-06-19,62,FALSE,TRUE,75
OJSYLHMZ,Vicki Laflamme,GTX Basic,Zoomit,Won,2017-04-05,2017-06-28,550,FALSE,TRUE,84
QO6CI3P4,Violet Mclelland,MG Special,Gekko & Co,Won,2017-04-05,2017-04-07,45,FALSE,TRUE,2
HJP5X1MT,Anna Snelling,GTX Basic,Dontechi,Won,2017-04-06,2017-06-09,527,FALSE,TRUE,64
THMEDL51,Darcel Schlecht,MG Special,Rundofase,Won,2017-04-06,2017-04-14,64,FALSE,TRUE,8
94B4785B,Donn Cantrell,MG Advanced,Plussunin,Won,2017-04-06,2017-04-15,3655,FALSE,TRUE,9
E6GVZ30Q,James Ascencio,GTX Basic,Finjob,Won,2017-04-06,2017-05-21,561,FALSE,TRUE,45
74P8ZFDD,Kary Hendrixson,GTX Plus Pro,Plexzap,Won,2017-04-06,2017-04-07,6154,FALSE,TRUE,1
MB3376Q1,Kary Hendrixson,GTX Pro,Cheers,Won,2017-04-06,2017-04-12,4756,FALSE,TRUE,6
3N6VGWVS,Lajuana Vencill,MG Special,Gogozoom,Won,2017-04-06,2017-05-30,61,FALSE,TRUE,54
KG61YJ92,Moses Frase,GTX Basic,Warephase,Won,2017-04-06,2017-06-24,575,FALSE,TRUE,79
Z4A1R9CJ,Moses Frase,GTX Plus Basic,Finhigh,Won,2017-04-06,2017-05-22,1147,FALSE,TRUE,46
I6ZWBDU6,Moses Frase,MG Advanced,Funholding,Won,2017-04-06,2017-06-12,3161,FALSE,TRUE,67
CBTC7BHL,Vicki Laflamme,GTX Basic,Scotfind,Won,2017-04-06,2017-05-04,525,FALSE,TRUE,28
93JCG10L,Zane Levy,GTX Pro,Dalttechnology,Won,2017-04-06,2017-04-12,4168,FALSE,TRUE,6
X9BUD48V,Anna Snelling,GTX Basic,Warephase,Won,2017-04-07,2017-04-08,596,FALSE,TRUE,1
TQLJOZBP,Boris Faz,MG Special,Zotware,Won,2017-04-07,2017-04-15,59,FALSE,TRUE,8
BG2656VA,Corliss Cosme,GTX Plus Pro,Konex,Won,2017-04-07,2017-04-15,5684,FALSE,TRUE,8
7TJEHAED,Darcel Schlecht,GTX Pro,Gogozoom,Won,2017-04-07,2017-04-15,4413,FALSE,TRUE,8
PYY9M6Q4,Donn Cantrell,GTX Pro,Mathtouch,Won,2017-04-07,2017-04-13,4152,FALSE,TRUE,6
WAF692K8,Elease Gluck,MG Special,Dalttechnology,Won,2017-04-07,2017-06-24,51,FALSE,TRUE,78
XBLA9VO6,James Ascencio,GTX Plus Basic,Sonron,Won,2017-04-07,2017-05-18,1103,FALSE,TRUE,41
QL7H3WQZ,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,2017-04-07,2017-04-09,1091,FALSE,TRUE,2
DXBLA2BS,Jonathan Berthelot,GTX Plus Basic,Zumgoity,Won,2017-04-07,2017-04-17,1189,FALSE,TRUE,10
EYW0QD8A,Jonathan Berthelot,GTX Pro,Streethex,Won,2017-04-07,2017-06-27,4534,FALSE,TRUE,81
3M03SX77,Markita Hansen,GTX Basic,Condax,Won,2017-04-07,2017-04-13,522,FALSE,TRUE,6
C7Y0UUIN,Markita Hansen,GTX Pro,Goodsilron,Won,2017-04-07,2017-05-27,5012,FALSE,TRUE,50
DI6H5ERU,Maureen Marcano,GTX Plus Basic,Rantouch,Won,2017-04-07,2017-04-08,1109,FALSE,TRUE,1
SQZ293C0,Moses Frase,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-04-07,2017-04-13,4659,FALSE,TRUE,6
EBBIJKLT,Anna Snelling,GTX Plus Basic,Stanredtax,Won,2017-04-08,2017-04-15,1142,FALSE,TRUE,7
8RIKWACO,Corliss Cosme,GTX Basic,Zathunicon,Won,2017-04-08,2017-05-27,491,FALSE,TRUE,49
KK7L97V7,Darcel Schlecht,GTX Pro,Funholding,Won,2017-04-08,2017-04-09,5678,FALSE,TRUE,1
GNKFTK7J,Donn Cantrell,GTX Basic,Sumace,Won,2017-04-08,2017-06-14,547,FALSE,TRUE,67
2FEA30KT,Hayden Neloms,GTX Plus Basic,Singletechno,Won,2017-04-08,2017-05-25,935,FALSE,TRUE,47
P2VXL7MO,Hayden Neloms,GTX Plus Pro,Scotfind,Won,2017-04-08,2017-04-10,4761,FALSE,TRUE,2
YT7QY06V,Hayden Neloms,MG Advanced,Newex,Won,2017-04-08,2017-04-14,3224,FALSE,TRUE,6
L66MAMK5,Kami Bicknell,GTX Basic,Sunnamplex,Won,2017-04-08,2017-04-17,501,FALSE,TRUE,9
RGYBSSEK,Lajuana Vencill,MG Advanced,Statholdings,Won,2017-04-08,2017-04-17,3532,FALSE,TRUE,9
5KC9ZGBX,Maureen Marcano,GTX Pro,Xx-holding,Won,2017-04-08,2017-04-12,4320,FALSE,TRUE,4
Q1MP64HG,Reed Clapper,GTX Plus Basic,Zotware,Won,2017-04-08,2017-06-11,1123,FALSE,TRUE,64
XGD6BFD6,Rosie Papadopoulos,GTX Pro,Xx-zobam,Won,2017-04-08,2017-04-09,5217,FALSE,TRUE,1
BK85705L,Vicki Laflamme,GTX Basic,Labdrill,Won,2017-04-08,2017-06-10,595,FALSE,TRUE,63
77MKNCO3,Vicki Laflamme,GTX Plus Pro,Konex,Won,2017-04-08,2017-04-16,5848,FALSE,TRUE,8
1B4CL153,Zane Levy,GTX Plus Pro,Xx-holding,Won,2017-04-08,2017-04-17,5884,FALSE,TRUE,9
93X2W24Q,Anna Snelling,MG Advanced,Betatech,Won,2017-04-09,2017-06-02,3666,FALSE,TRUE,54
I7KV29LC,Cassey Cress,GTX Basic,Konex,Won,2017-04-09,2017-04-20,598,FALSE,TRUE,11
NNM6GN1J,Cassey Cress,MG Advanced,Initech,Won,2017-04-09,2017-04-16,3275,FALSE,TRUE,7
UFGI9P05,Darcel Schlecht,GTX Pro,Ron-tech,Won,2017-04-09,2017-04-18,4978,FALSE,TRUE,9
RDQZ245F,Elease Gluck,MG Special,Dalttechnology,Won,2017-04-09,2017-05-29,56,FALSE,TRUE,50
JA2CDNVM,Gladys Colclough,MG Advanced,Inity,Won,2017-04-09,2017-04-14,3077,FALSE,TRUE,5
R0XAJA2I,Hayden Neloms,GTX Plus Basic,Hottechi,Won,2017-04-09,2017-04-17,974,FALSE,TRUE,8
BU1B6PHK,Kami Bicknell,GTX Plus Basic,Cheers,Won,2017-04-09,2017-04-10,915,FALSE,TRUE,1
Z29AX2KB,Kary Hendrixson,GTX Plus Basic,Condax,Won,2017-04-09,2017-06-20,983,FALSE,TRUE,72
E733YMVH,Marty Freudenburg,GTX Plus Basic,Inity,Won,2017-04-09,2017-04-10,1204,FALSE,TRUE,1
QDRYCR05,Niesha Huffines,GTX Plus Basic,Konmatfix,Won,2017-04-09,2017-04-10,970,FALSE,TRUE,1
TYWS7KJR,Reed Clapper,GTX Basic,Betasoloin,Won,2017-04-09,2017-04-16,575,FALSE,TRUE,7
X22G55Y5,Rosie Papadopoulos,GTX Plus Pro,Ganjaflex,Won,2017-04-09,2017-06-18,5986,FALSE,TRUE,70
72WE0PUH,Vicki Laflamme,MG Special,Rantouch,Won,2017-04-09,2017-06-16,64,FALSE,TRUE,68
RU3OP2BA,Zane Levy,MG Advanced,J-Texon,Won,2017-04-09,2017-06-26,3070,FALSE,TRUE,78
