opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,account_missing,is_closed
FVGRGJU8,Rosie Papadopoulos,MG Advanced,Betatech,Engaging,2017-04-21,NA,NA,FALSE,FALSE
POFA8BWL,Rosie Papadopoulos,MG Advanced,Acme Corporation,Won,2017-04-21,2017-04-23,3850,FALSE,TRUE
AKXBF6IQ,Versie Hillebrand,MG Special,Gogozoom,Won,2017-04-21,2017-06-09,54,FALSE,TRUE
Q6OUJCH5,Vicki Laflamme,GTX Pro,Unknown Account,Engaging,2017-04-21,NA,NA,TRUE,FALSE
VD94D677,Vicki Laflamme,MG Special,Groovestreet,Lost,2017-04-21,2017-04-29,0,FALSE,TRUE
EBUJQ571,Vicki Laflamme,GTX Pro,Plexzap,Won,2017-04-21,2017-08-12,5040,FALSE,TRUE
Z2M1XXEK,Wilburn Farren,GTX Plus Pro,Iselectrics,Won,2017-04-21,2017-04-22,6263,FALSE,TRUE
RBOI8DLQ,Zane Levy,GTX Pro,Scotfind,Lost,2017-04-21,2017-05-02,0,FALSE,TRUE
OI6UHCTN,Zane Levy,GTX Basic,Blackzim,Won,2017-04-21,2017-04-23,570,FALSE,TRUE
LTOKXFP1,Zane Levy,GTX Pro,Dalttechnology,Won,2017-04-21,2017-04-29,4633,FALSE,TRUE
JV6PZSN6,Boris Faz,GTX Plus Pro,Donquadtech,Lost,2017-04-22,2017-04-29,0,FALSE,TRUE
9EGAFG1B,Cassey Cress,GTX Pro,Kinnamplus,Lost,2017-04-22,2017-05-08,0,FALSE,TRUE
VPSJHIAA,Cassey Cress,GTX Pro,The New York Inquirer,Won,2017-04-22,2017-04-28,4891,FALSE,TRUE
MJF4D19K,Darcel Schlecht,GTX Plus Pro,Streethex,Won,2017-04-22,2017-04-29,5858,FALSE,TRUE
JR4WED6G,Darcel Schlecht,GTX Pro,Rundofase,Won,2017-04-22,2017-05-24,4939,FALSE,TRUE
GC4YH9D0,Jonathan Berthelot,GTX Basic,Inity,Won,2017-04-22,2017-08-12,570,FALSE,TRUE
2ZUL1AAV,Kary Hendrixson,MG Advanced,Fasehatice,Lost,2017-04-22,2017-04-29,0,FALSE,TRUE
8CUN8O4Z,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-04-22,2017-04-30,500,FALSE,TRUE
AMX2BM39,Kary Hendrixson,MG Advanced,Kan-code,Won,2017-04-22,2017-04-23,3546,FALSE,TRUE
FK3NS3EW,Markita Hansen,GTX Basic,Dalttechnology,Won,2017-04-22,2017-04-30,525,FALSE,TRUE
IIVP87B8,Maureen Marcano,MG Special,Unknown Account,Engaging,2017-04-22,NA,NA,TRUE,FALSE
3AB31BUU,Moses Frase,GTX Plus Basic,Conecom,Won,2017-04-22,2017-04-27,1024,FALSE,TRUE
ZQ7TYNUV,Niesha Huffines,GTX Plus Pro,Streethex,Won,2017-04-22,2017-04-30,6384,FALSE,TRUE
2PCPSBP9,Reed Clapper,GTX Basic,Acme Corporation,Lost,2017-04-22,2017-05-08,0,FALSE,TRUE
E223LSRZ,Reed Clapper,GTX Basic,Donware,Won,2017-04-22,2017-06-24,587,FALSE,TRUE
SW75F1Q1,Rosalina Dieter,MG Special,Labdrill,Won,2017-04-22,2017-04-28,55,FALSE,TRUE
0Z6MNUF2,Rosalina Dieter,MG Advanced,Y-corporation,Won,2017-04-22,2017-04-30,3242,FALSE,TRUE
HWD8ELR9,Versie Hillebrand,GTX Plus Pro,Zumgoity,Won,2017-04-22,2017-05-26,5558,FALSE,TRUE
XJI41C0L,Vicki Laflamme,GTX Pro,Singletechno,Won,2017-04-22,2017-04-28,4869,FALSE,TRUE
9FWCMMM3,Vicki Laflamme,MG Advanced,Hottechi,Won,2017-04-22,2017-04-29,3661,FALSE,TRUE
4QFATB6J,Violet Mclelland,GTX Basic,Unknown Account,Engaging,2017-04-22,NA,NA,TRUE,FALSE
61E7IHAY,Violet Mclelland,MG Special,Unknown Account,Engaging,2017-04-22,NA,NA,TRUE,FALSE
XPDLW6F0,Zane Levy,GTX Pro,Kan-code,Won,2017-04-22,2017-04-29,5456,FALSE,TRUE
NCL2AJUL,Anna Snelling,MG Special,Globex Corporation,Lost,2017-04-23,2017-08-26,0,FALSE,TRUE
1E2LYCWP,Boris Faz,GTX Pro,Plussunin,Lost,2017-04-23,2017-04-24,0,FALSE,TRUE
NZPZ87IX,Cassey Cress,GTX Basic,Ganjaflex,Lost,2017-04-23,2017-04-30,0,FALSE,TRUE
SDJDM8RI,Cassey Cress,MG Advanced,Umbrella Corporation,Lost,2017-04-23,2017-08-20,0,FALSE,TRUE
O64JQPJ2,Corliss Cosme,GTX Pro,Mathtouch,Lost,2017-04-23,2017-04-30,0,FALSE,TRUE
I18DIO6O,Corliss Cosme,GTX Plus Pro,Zotware,Won,2017-04-23,2017-04-24,5780,FALSE,TRUE
8W464DG6,Corliss Cosme,GTX Pro,Zencorporation,Won,2017-04-23,2017-04-30,5787,FALSE,TRUE
FI5OA7O6,Daniell Hammack,GTX Pro,Bioplex,Won,2017-04-23,2017-04-25,5149,FALSE,TRUE
AT6SDVJ5,Donn Cantrell,GTX Plus Basic,Ganjaflex,Lost,2017-04-23,2017-08-26,0,FALSE,TRUE
YDBPPU6J,Donn Cantrell,GTX Pro,Betasoloin,Won,2017-04-23,2017-06-03,5100,FALSE,TRUE
L6PCVRJS,Donn Cantrell,GTX Pro,Vehement Capital Partners,Won,2017-04-23,2017-04-30,4810,FALSE,TRUE
UO6R0X7G,Elease Gluck,MG Special,Goodsilron,Lost,2017-04-23,2017-05-04,0,FALSE,TRUE
PC38XXQN,Elease Gluck,MG Advanced,Blackzim,Lost,2017-04-23,2017-08-01,0,FALSE,TRUE
7EBT21IA,Gladys Colclough,GTX Basic,Betatech,Won,2017-04-23,2017-04-24,560,FALSE,TRUE
M7W3E298,Gladys Colclough,GTX Pro,Inity,Won,2017-04-23,2017-05-02,4916,FALSE,TRUE
KTC0RC8I,James Ascencio,MG Special,Unknown Account,Engaging,2017-04-23,NA,NA,TRUE,FALSE
MCRDLBIE,James Ascencio,MG Special,Newex,Won,2017-04-23,2017-06-11,45,FALSE,TRUE
JW4K9O5H,Kami Bicknell,GTX Plus Basic,Konex,Lost,2017-04-23,2017-04-25,0,FALSE,TRUE
FX54MQFC,Kami Bicknell,GTX Basic,Golddex,Won,2017-04-23,2017-04-24,592,FALSE,TRUE
A2C5O4EN,Kary Hendrixson,GTX Basic,Doncon,Won,2017-04-23,2017-04-29,529,FALSE,TRUE
79G6725X,Kary Hendrixson,GTX Pro,J-Texon,Won,2017-04-23,2017-04-26,5415,FALSE,TRUE
GM6C1UK3,Lajuana Vencill,GTX Plus Pro,Streethex,Lost,2017-04-23,2017-05-02,0,FALSE,TRUE
6VET70WX,Lajuana Vencill,GTX Basic,Bioholding,Won,2017-04-23,2017-06-15,518,FALSE,TRUE
UQO59R6N,Lajuana Vencill,MG Special,Warephase,Won,2017-04-23,2017-08-11,52,FALSE,TRUE
CY7C3ZPJ,Markita Hansen,MG Advanced,Unknown Account,Engaging,2017-04-23,NA,NA,TRUE,FALSE
HEOTZFII,Markita Hansen,MG Special,Labdrill,Lost,2017-04-23,2017-04-24,0,FALSE,TRUE
8V4PEF5D,Moses Frase,MG Special,Funholding,Won,2017-04-23,2017-06-25,51,FALSE,TRUE
7RJMI3GC,Niesha Huffines,GTX Basic,Genco Pura Olive Oil Company,Won,2017-04-23,2017-04-24,554,FALSE,TRUE
2ZEFCKS3,Niesha Huffines,GTX Pro,Rundofase,Won,2017-04-23,2017-09-01,4835,FALSE,TRUE
3EGE42CM,Reed Clapper,MG Advanced,Ontomedia,Lost,2017-04-23,2017-04-24,0,FALSE,TRUE
M9GP930T,Rosalina Dieter,MG Special,Unknown Account,Engaging,2017-04-23,NA,NA,TRUE,FALSE
APWT2PFU,Rosalina Dieter,MG Special,Blackzim,Won,2017-04-23,2017-04-30,59,FALSE,TRUE
SUT0ZGFM,Rosie Papadopoulos,MG Advanced,Initech,Lost,2017-04-23,2017-05-06,0,FALSE,TRUE
PTCP8RP4,Versie Hillebrand,MG Special,Zumgoity,Lost,2017-04-23,2017-05-05,0,FALSE,TRUE
QRFKRSKS,Versie Hillebrand,MG Advanced,Dontechi,Lost,2017-04-23,2017-08-06,0,FALSE,TRUE
J82TWNI7,Vicki Laflamme,GTX Pro,Plexzap,Lost,2017-04-23,2017-08-13,0,FALSE,TRUE
DSIX9DGZ,Vicki Laflamme,MG Special,Newex,Lost,2017-04-23,2017-04-30,0,FALSE,TRUE
64WCPKZ1,Violet Mclelland,GTX Plus Pro,Xx-zobam,Won,2017-04-23,2017-05-08,5813,FALSE,TRUE
D3G7ER0D,Wilburn Farren,GTX Pro,Opentech,Won,2017-04-23,2017-05-01,5414,FALSE,TRUE
LITG1BL1,Zane Levy,GTX Plus Pro,Xx-holding,Lost,2017-04-23,2017-04-28,0,FALSE,TRUE
7FKONHLX,Anna Snelling,MG Special,Ron-tech,Won,2017-04-24,2017-04-25,62,FALSE,TRUE
NMY6FA6X,Corliss Cosme,MG Advanced,Unknown Account,Engaging,2017-04-24,NA,NA,TRUE,FALSE
S439SXI1,Corliss Cosme,GTX Pro,Plussunin,Won,2017-04-24,2017-08-04,4505,FALSE,TRUE
SG1T9M5F,Darcel Schlecht,GTX Pro,Isdom,Lost,2017-04-24,2017-04-30,0,FALSE,TRUE
SLP4PTFK,Darcel Schlecht,GTX Plus Basic,Konmatfix,Won,2017-04-24,2017-05-06,1020,FALSE,TRUE
X3S5O9LJ,Darcel Schlecht,GTX Plus Pro,Domzoom,Won,2017-04-24,2017-04-29,5029,FALSE,TRUE
ZA6AJ0N1,Darcel Schlecht,GTX Pro,Scottech,Won,2017-04-24,2017-08-15,5191,FALSE,TRUE
QGBMWIO6,Garret Kinder,GTX Basic,Zotware,Lost,2017-04-24,2017-05-06,0,FALSE,TRUE
T361XRAQ,Gladys Colclough,GTX Pro,Dontechi,Lost,2017-04-24,2017-05-03,0,FALSE,TRUE
NUQPJV8A,Hayden Neloms,MG Advanced,Unknown Account,Engaging,2017-04-24,NA,NA,TRUE,FALSE
GWRN1R49,James Ascencio,MG Advanced,Scotfind,Won,2017-04-24,2017-05-05,3042,FALSE,TRUE
Q0KYIEKA,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,2017-04-24,2017-04-26,580,FALSE,TRUE
VY4IVO2W,Kami Bicknell,GTX Plus Basic,Unknown Account,Engaging,2017-04-24,NA,NA,TRUE,FALSE
2K7R3QHZ,Kary Hendrixson,GTX Basic,Nam-zim,Won,2017-04-24,2017-09-03,616,FALSE,TRUE
WUWOHRX2,Markita Hansen,GTX Plus Basic,J-Texon,Won,2017-04-24,2017-04-29,788,FALSE,TRUE
2OPR77CI,Maureen Marcano,GTX Basic,Kan-code,Lost,2017-04-24,2017-04-26,0,FALSE,TRUE
EO481IOJ,Reed Clapper,GTX Pro,Vehement Capital Partners,Won,2017-04-24,2017-04-25,4980,FALSE,TRUE
INKH0Y59,Vicki Laflamme,MG Special,Unknown Account,Engaging,2017-04-24,NA,NA,TRUE,FALSE
OSMGVV1S,Vicki Laflamme,MG Special,Unknown Account,Engaging,2017-04-24,NA,NA,TRUE,FALSE
1VIKWVHD,Vicki Laflamme,GTX Basic,Green-Plus,Lost,2017-04-24,2017-08-10,0,FALSE,TRUE
UOXKC4UG,Violet Mclelland,MG Advanced,Bioplex,Won,2017-04-24,2017-08-04,2981,FALSE,TRUE
RDF2R9F8,Zane Levy,GTX Basic,Finjob,Lost,2017-04-24,2017-04-30,0,FALSE,TRUE
196BHHOS,Zane Levy,GTX Plus Pro,Green-Plus,Lost,2017-04-24,2017-04-27,0,FALSE,TRUE
BDUNPUWY,Boris Faz,GTX Plus Basic,Unknown Account,Engaging,2017-04-25,NA,NA,TRUE,FALSE
EYZ1MNSS,Boris Faz,GTX Basic,Zencorporation,Won,2017-04-25,2017-04-27,560,FALSE,TRUE
HDALWEHF,Cassey Cress,GTX Pro,Unknown Account,Engaging,2017-04-25,NA,NA,TRUE,FALSE
KFVI73X6,Cassey Cress,MG Advanced,Donquadtech,Won,2017-04-25,2017-05-10,3844,FALSE,TRUE
88R4UBAN,Corliss Cosme,GTX Basic,Bluth Company,Won,2017-04-25,2017-05-06,562,FALSE,TRUE
08EX3XKE,Daniell Hammack,MG Special,The New York Inquirer,Won,2017-04-25,2017-05-01,51,FALSE,TRUE
4DK84UMX,Darcel Schlecht,GTX Plus Basic,Finhigh,Won,2017-04-25,2017-06-20,984,FALSE,TRUE
735GFCU0,Darcel Schlecht,GTX Pro,Gogozoom,Won,2017-04-25,2017-06-07,4923,FALSE,TRUE
OTJR9SSK,Hayden Neloms,GTX Plus Basic,Unknown Account,Engaging,2017-04-25,NA,NA,TRUE,FALSE
2L8LJJRJ,James Ascencio,GTX Basic,Faxquote,Lost,2017-04-25,2017-08-03,0,FALSE,TRUE
2EO70V27,Kary Hendrixson,GTX Pro,Sunnamplex,Lost,2017-04-25,2017-04-27,0,FALSE,TRUE
7KU6B599,Lajuana Vencill,GTX Basic,Hottechi,Lost,2017-04-25,2017-08-16,0,FALSE,TRUE
PNBSQPBR,Marty Freudenburg,MG Advanced,Konmatfix,Lost,2017-04-25,2017-05-02,0,FALSE,TRUE
GQ2W1DXM,Maureen Marcano,GTX Pro,Unknown Account,Engaging,2017-04-25,NA,NA,TRUE,FALSE
S87Y1DOY,Maureen Marcano,GTX Plus Basic,Y-corporation,Won,2017-04-25,2017-04-26,1113,FALSE,TRUE
EUE812O3,Niesha Huffines,GTX Plus Pro,Treequote,Won,2017-04-25,2017-05-11,6039,FALSE,TRUE
OBE9NAIO,Reed Clapper,GTX Basic,Massive Dynamic,Won,2017-04-25,2017-06-04,538,FALSE,TRUE
7CTCDP9S,Versie Hillebrand,MG Advanced,Globex Corporation,Lost,2017-04-25,2017-04-27,0,FALSE,TRUE
XE84LNAS,Vicki Laflamme,GTX Pro,Groovestreet,Won,2017-04-25,2017-05-22,4364,FALSE,TRUE
CEEJ2EN5,Violet Mclelland,GTX Plus Basic,Unknown Account,Engaging,2017-04-25,NA,NA,TRUE,FALSE
JNEQWZQK,Wilburn Farren,GTX Basic,Unknown Account,Engaging,2017-04-25,NA,NA,TRUE,FALSE
QRW4NKCY,Zane Levy,GTX Basic,Labdrill,Lost,2017-04-25,2017-08-07,0,FALSE,TRUE
RD0L0NJG,Zane Levy,GTX Basic,Rantouch,Won,2017-04-25,2017-04-27,464,FALSE,TRUE
PEPOKEFV,Anna Snelling,GTX Plus Basic,Cancity,Lost,2017-04-26,2017-08-01,0,FALSE,TRUE
M16WB7N8,Anna Snelling,GTX Plus Pro,Warephase,Lost,2017-04-26,2017-08-01,0,FALSE,TRUE
JHVY8I1M,Anna Snelling,GTX Plus Basic,Hottechi,Won,2017-04-26,2017-06-30,1073,FALSE,TRUE
E59MLGMH,Boris Faz,GTX Basic,Umbrella Corporation,Lost,2017-04-26,2017-04-28,0,FALSE,TRUE
VGIIK8MS,Boris Faz,GTX Plus Basic,Donware,Lost,2017-04-26,2017-05-01,0,FALSE,TRUE
BTM58SCH,Cassey Cress,GTX Pro,Massive Dynamic,Lost,2017-04-26,2017-08-09,0,FALSE,TRUE
RXAQJKSL,Corliss Cosme,GTX Plus Pro,Unknown Account,Engaging,2017-04-26,NA,NA,TRUE,FALSE
HVVED5ZC,Corliss Cosme,MG Special,Donware,Lost,2017-04-26,2017-08-04,0,FALSE,TRUE
IGRY0M4Q,Daniell Hammack,MG Advanced,Unknown Account,Engaging,2017-04-26,NA,NA,TRUE,FALSE
HE5988NI,Darcel Schlecht,GTX Plus Basic,Globex Corporation,Lost,2017-04-26,2017-08-09,0,FALSE,TRUE
N5QER189,Darcel Schlecht,GTX Plus Basic,Rundofase,Won,2017-04-26,2017-05-11,1055,FALSE,TRUE
AEMTQ0GH,Elease Gluck,MG Special,Faxquote,Won,2017-04-26,2017-04-28,43,FALSE,TRUE
3KSHTB4P,James Ascencio,GTX Basic,Hottechi,Lost,2017-04-26,2017-05-04,0,FALSE,TRUE
XPJQBSLV,James Ascencio,MG Special,Golddex,Won,2017-04-26,2017-04-28,49,FALSE,TRUE
ZZI8GUEM,Kami Bicknell,GTX Plus Basic,Nam-zim,Lost,2017-04-26,2017-04-28,0,FALSE,TRUE
HBWY3B48,Kami Bicknell,GTX Pro,Y-corporation,Lost,2017-04-26,2017-04-28,0,FALSE,TRUE
ZBAMKTFX,Kary Hendrixson,GTX Pro,Labdrill,Won,2017-04-26,2017-08-08,4901,FALSE,TRUE
SICU0A7Z,Lajuana Vencill,GTX Basic,Stanredtax,Won,2017-04-26,2017-04-27,517,FALSE,TRUE
H7GBGRSO,Marty Freudenburg,GTX Plus Basic,Funholding,Won,2017-04-26,2017-06-13,1105,FALSE,TRUE
RLAGB32O,Maureen Marcano,GTX Basic,Nam-zim,Won,2017-04-26,2017-05-10,556,FALSE,TRUE
NYLCZ28K,Moses Frase,MG Advanced,Treequote,Won,2017-04-26,2017-08-16,3025,FALSE,TRUE
3LO8XJBY,Niesha Huffines,MG Special,Condax,Won,2017-04-26,2017-06-05,54,FALSE,TRUE
YMMQA65I,Rosalina Dieter,MG Special,Condax,Won,2017-04-26,2017-04-28,53,FALSE,TRUE
I8A539VV,Vicki Laflamme,GTX Pro,Newex,Won,2017-04-26,2017-04-27,4735,FALSE,TRUE
9HYMQL4I,Zane Levy,GTX Basic,Unknown Account,Engaging,2017-04-26,NA,NA,TRUE,FALSE
DJF1XMC4,Boris Faz,GTX Basic,Konex,Won,2017-04-27,2017-04-29,584,FALSE,TRUE
NCDZRUZD,Cassey Cress,GTX Pro,Umbrella Corporation,Lost,2017-04-27,2017-05-12,0,FALSE,TRUE
0KEO3OP7,Daniell Hammack,GTX Plus Pro,Unknown Account,Engaging,2017-04-27,NA,NA,TRUE,FALSE
UXNB9OIB,Daniell Hammack,GTX Pro,Konex,Won,2017-04-27,2017-04-28,5676,FALSE,TRUE
XWW6KUG0,Darcel Schlecht,GTX Basic,Konmatfix,Lost,2017-04-27,2017-04-29,0,FALSE,TRUE
ZXUNLSOB,Darcel Schlecht,GTX Pro,Scottech,Lost,2017-04-27,2017-04-29,0,FALSE,TRUE
MZILPLUE,Darcel Schlecht,GTX Pro,Finhigh,Won,2017-04-27,2017-05-06,4727,FALSE,TRUE
MUYUSTKF,Garret Kinder,GTX Plus Pro,Gekko & Co,Lost,2017-04-27,2017-08-11,0,FALSE,TRUE
7QIU2BCK,Gladys Colclough,GTX Plus Basic,dambase,Won,2017-04-27,2017-08-01,821,FALSE,TRUE
F749HRQ5,James Ascencio,GTX Plus Basic,Golddex,Lost,2017-04-27,2017-05-17,0,FALSE,TRUE
5ICV1IBY,Lajuana Vencill,GTX Plus Basic,Dontechi,Won,2017-04-27,2017-08-07,999,FALSE,TRUE
H1O491SG,Lajuana Vencill,MG Special,dambase,Won,2017-04-27,2017-08-05,54,FALSE,TRUE
ODIX25WY,Marty Freudenburg,GTX Basic,Conecom,Lost,2017-04-27,2017-08-06,0,FALSE,TRUE
IRBQH4FY,Niesha Huffines,MG Advanced,Gogozoom,Won,2017-04-27,2017-05-10,3397,FALSE,TRUE
ZKVVWZ8T,Rosie Papadopoulos,GTX Basic,Silis,Won,2017-04-27,2017-05-15,574,FALSE,TRUE
ZTT02VDQ,Versie Hillebrand,MG Special,Inity,Lost,2017-04-27,2017-05-09,0,FALSE,TRUE
SAGXC5PF,Versie Hillebrand,MG Special,Gogozoom,Won,2017-04-27,2017-08-15,59,FALSE,TRUE
J5QLUH5O,Versie Hillebrand,MG Special,Treequote,Won,2017-04-27,2017-04-29,60,FALSE,TRUE
GIIKA5B9,Vicki Laflamme,GTX Basic,Lexiqvolax,Lost,2017-04-27,2017-04-29,0,FALSE,TRUE
WX8KQPCM,Vicki Laflamme,GTX Basic,Zoomit,Won,2017-04-27,2017-05-15,573,FALSE,TRUE
0CSJCW8I,Vicki Laflamme,GTX Pro,Finjob,Won,2017-04-27,2017-05-17,4406,FALSE,TRUE
0WRMY7IX,Violet Mclelland,GTX Plus Basic,Plussunin,Won,2017-04-27,2017-04-28,1146,FALSE,TRUE
7882RJGY,Wilburn Farren,MG Special,Unknown Account,Engaging,2017-04-27,NA,NA,TRUE,FALSE
N6185PK0,Wilburn Farren,GTX Basic,Kinnamplus,Won,2017-04-27,2017-05-13,525,FALSE,TRUE
FQ4QOS8U,Anna Snelling,GTX Basic,Dontechi,Lost,2017-04-28,2017-04-29,0,FALSE,TRUE
XW9U35NQ,Anna Snelling,GTX Plus Basic,Scottech,Lost,2017-04-28,2017-09-06,0,FALSE,TRUE
066V2ZGP,Anna Snelling,MG Advanced,Rangreen,Won,2017-04-28,2017-08-14,3334,FALSE,TRUE
YUH42UOF,Cassey Cress,GTX Basic,Initech,Lost,2017-04-28,2017-05-12,0,FALSE,TRUE
XZF4GG94,Daniell Hammack,GTX Plus Basic,Donquadtech,Lost,2017-04-28,2017-04-30,0,FALSE,TRUE
QAKLPDKQ,Donn Cantrell,GTX Pro,Ganjaflex,Lost,2017-04-28,2017-04-29,0,FALSE,TRUE
731TOWDY,Elease Gluck,GTK 500,Labdrill,Won,2017-04-28,2017-06-18,27385,FALSE,TRUE
KOI7M0RU,Jonathan Berthelot,GTX Basic,Konmatfix,Lost,2017-04-28,2017-08-15,0,FALSE,TRUE
HHDQ9EW4,Kami Bicknell,GTX Basic,Inity,Engaging,2017-04-28,NA,NA,FALSE,FALSE
KXY0TY2K,Markita Hansen,GTX Plus Basic,Lexiqvolax,Lost,2017-04-28,2017-04-29,0,FALSE,TRUE
UNSJJUY4,Moses Frase,GTX Basic,Warephase,Won,2017-04-28,2017-08-14,599,FALSE,TRUE
XNO6DQPU,Rosie Papadopoulos,MG Special,Mathtouch,Won,2017-04-28,2017-05-03,64,FALSE,TRUE
VMIAO42Z,Vicki Laflamme,GTX Plus Pro,Donquadtech,Engaging,2017-04-28,NA,NA,FALSE,FALSE
A2HLNPEL,Vicki Laflamme,GTX Pro,Scotfind,Lost,2017-04-28,2017-05-06,0,FALSE,TRUE
NENHRB3K,Vicki Laflamme,MG Advanced,Lexiqvolax,Lost,2017-04-28,2017-05-14,0,FALSE,TRUE
PE3CL3ME,Violet Mclelland,MG Special,Kinnamplus,Lost,2017-04-28,2017-06-10,0,FALSE,TRUE
IE6TPFU9,Anna Snelling,GTX Plus Basic,Scottech,Won,2017-04-29,2017-05-15,918,FALSE,TRUE
VP8ERXPR,Cassey Cress,MG Special,Unknown Account,Engaging,2017-04-29,NA,NA,TRUE,FALSE
WWTJ5PNC,Daniell Hammack,MG Special,Bubba Gump,Won,2017-04-29,2017-05-04,60,FALSE,TRUE
DH9CHQ02,Donn Cantrell,GTX Pro,Ontomedia,Lost,2017-04-29,2017-05-10,0,FALSE,TRUE
S2ZN5NLA,Donn Cantrell,GTX Basic,Gekko & Co,Won,2017-04-29,2017-05-06,519,FALSE,TRUE
UEZOR630,Elease Gluck,GTX Basic,Unknown Account,Engaging,2017-04-29,NA,NA,TRUE,FALSE
R9U1QNHQ,Hayden Neloms,MG Special,Betasoloin,Engaging,2017-04-29,NA,NA,FALSE,FALSE
NEM0GXXH,James Ascencio,GTX Plus Pro,Scotfind,Won,2017-04-29,2017-05-04,4956,FALSE,TRUE
5CZBHSRI,Kary Hendrixson,MG Advanced,Toughzap,Engaging,2017-04-29,NA,NA,FALSE,FALSE
E8LO9APO,Lajuana Vencill,GTX Basic,Treequote,Lost,2017-04-29,2017-05-17,0,FALSE,TRUE
EQZGV36H,Lajuana Vencill,GTX Plus Pro,Rangreen,Won,2017-04-29,2017-08-08,5913,FALSE,TRUE
DYNHHN6P,Maureen Marcano,GTX Pro,Massive Dynamic,Engaging,2017-04-29,NA,NA,FALSE,FALSE
FZ1TTF0X,Moses Frase,GTX Basic,Bioholding,Lost,2017-04-29,2017-05-31,0,FALSE,TRUE
DG6RIZ6R,Rosalina Dieter,GTX Plus Basic,Groovestreet,Won,2017-04-29,2017-08-21,1210,FALSE,TRUE
DH6L7VA6,Vicki Laflamme,MG Advanced,Labdrill,Lost,2017-04-29,2017-04-30,0,FALSE,TRUE
ZH14SZPT,Violet Mclelland,GTX Plus Basic,Unknown Account,Engaging,2017-04-29,NA,NA,TRUE,FALSE
9SBO74M5,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Won,2017-04-30,2017-08-10,3139,FALSE,TRUE
WHHVN372,Corliss Cosme,GTX Basic,Initech,Won,2017-04-30,2017-08-11,527,FALSE,TRUE
Q2CLAKLM,Daniell Hammack,GTX Plus Pro,Unknown Account,Engaging,2017-04-30,NA,NA,TRUE,FALSE
PJKAJVUG,Darcel Schlecht,GTX Basic,Dontechi,Lost,2017-04-30,2017-05-04,0,FALSE,TRUE
FWTNRN0L,Hayden Neloms,GTX Plus Pro,Labdrill,Won,2017-04-30,2017-08-12,5408,FALSE,TRUE
TTNORNQI,Hayden Neloms,MG Special,Groovestreet,Won,2017-04-30,2017-08-12,62,FALSE,TRUE
BGQ2F0HA,Jonathan Berthelot,GTX Basic,Domzoom,Won,2017-04-30,2017-05-13,586,FALSE,TRUE
CY33L07I,Kami Bicknell,GTX Pro,Nam-zim,Lost,2017-04-30,2017-05-01,0,FALSE,TRUE
JGXLR3H3,Kary Hendrixson,GTX Basic,Lexiqvolax,Won,2017-04-30,2017-08-06,532,FALSE,TRUE
ZNFFFJ1T,Kary Hendrixson,GTX Basic,Newex,Won,2017-04-30,2017-08-13,585,FALSE,TRUE
T5JO33V3,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-04-30,2017-08-11,583,FALSE,TRUE
V7Y78MPU,Marty Freudenburg,GTX Basic,Rangreen,Won,2017-04-30,2017-09-02,433,FALSE,TRUE
CNO8JPLA,Niesha Huffines,GTX Basic,Condax,Won,2017-04-30,2017-05-06,557,FALSE,TRUE
Y5OTY9O5,Reed Clapper,GTX Pro,Opentech,Won,2017-04-30,2017-05-09,4704,FALSE,TRUE
OTLQMB5X,Rosalina Dieter,GTX Basic,Unknown Account,Engaging,2017-04-30,NA,NA,TRUE,FALSE
I81SUA2R,Rosie Papadopoulos,GTX Pro,Plussunin,Won,2017-04-30,2017-08-12,5182,FALSE,TRUE
2UHH7PD3,Zane Levy,GTX Pro,Lexiqvolax,Won,2017-04-30,2017-05-13,5311,FALSE,TRUE
AZZEZKBN,Anna Snelling,GTX Plus Pro,Condax,Lost,2017-05-01,2017-05-18,0,FALSE,TRUE
443ATESI,Anna Snelling,MG Special,Globex Corporation,Won,2017-05-01,2017-08-28,64,FALSE,TRUE
OIO2H2MY,Boris Faz,GTX Plus Pro,Unknown Account,Engaging,2017-05-01,NA,NA,TRUE,FALSE
7DT8UKKY,Corliss Cosme,GTX Basic,Zencorporation,Engaging,2017-05-01,NA,NA,FALSE,FALSE
4UN65HWV,Darcel Schlecht,GTX Plus Basic,Warephase,Won,2017-05-01,2017-08-23,878,FALSE,TRUE
E5NRH4BP,Darcel Schlecht,MG Special,Genco Pura Olive Oil Company,Won,2017-05-01,2017-05-02,59,FALSE,TRUE
NK438B9U,Donn Cantrell,GTX Basic,Zotware,Lost,2017-05-01,2017-05-20,0,FALSE,TRUE
KCTYAQOR,Gladys Colclough,GTX Pro,Streethex,Lost,2017-05-01,2017-08-07,0,FALSE,TRUE
OLGT0VHP,James Ascencio,GTX Plus Pro,Statholdings,Engaging,2017-05-01,NA,NA,FALSE,FALSE
RCNTHN0E,James Ascencio,MG Special,Singletechno,Won,2017-05-01,2017-08-20,65,FALSE,TRUE
ZIFDD41D,Jonathan Berthelot,GTX Basic,Hottechi,Won,2017-05-01,2017-08-11,543,FALSE,TRUE
